X,Y,objectid,cod_seg_pr,cod_via,cod_pr,distancia,lado,material,fecha_inst,leyen_front,estado,observacion,lat,lon,alt,key,fuente,fecha_fuente,fecha_act
-73.555638986041501,7.471161789421691,8269,451346,4513,46,0,2,1,, ,0, ,7.47116179,-73.55563899,80.9,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-73.553779086229468,7.489372065873157,8270,451348,4513,48,0,2,1,, ,0, ,7.48937207,-73.55377909,77.2,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-73.556032280150973,7.506616996755807,8271,451350,4513,50,0,2,1,, ,0, ,7.506617,-73.55603228,76.5,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-73.560519869848335,7.523139172386939,8272,451352,4513,52,0,2,1,, ,0, ,7.52313917,-73.56051987,75.8,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-76.406399704928788,2.601612066816193,8273,2602A22,2602A,22,1000,2,1,2006-10-01T00:00:00.000Z,0,1, ,2.60161207,-76.40639971,2457.0193,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-76.398103013186685,2.601421971911189,8274,2602A23,2602A,23,950,1,1,2006-10-01T00:00:00.000Z,0,1, ,2.60142197,-76.39810301,2505.1047,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-76.403430210569397,2.576852560641806,8275,2602A29,2602A,29,930,1,1,2006-10-01T00:00:00.000Z,0,1, ,2.57685256,-76.40343021,2343.7581,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-76.405912259292691,2.573341328278608,8276,2602A30,2602A,30,878,2,1,2006-10-01T00:00:00.000Z,0,1, ,2.57334133,-76.40591226,2373.3738,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-76.415762711286192,2.565130704989306,8277,2602A32,2602A,32,960,2,1,2006-10-01T00:00:00.000Z,0,1, ,2.56513071,-76.41576271,2469.0498,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-76.420457967222731,2.547933831148009,8278,2602A36,2602A,36,1020,2,1,2006-10-01T00:00:00.000Z,0,1, ,2.54793383,-76.42045797,2380.9522,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-76.418421036417669,2.541537877706891,8279,2602A37,2602A,37,905,1,1,2006-10-01T00:00:00.000Z,0,1, ,2.54153788,-76.41842104,2405.4504,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-76.418819435652921,2.533910396986897,8280,2602A38,2602A,38,1095,2,1,2006-10-01T00:00:00.000Z,0,1, ,2.5339104,-76.41881944,2382.8447,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-76.418388371877313,2.52563589430549,8281,2602A39,2602A,39,1010,1,1,2006-10-01T00:00:00.000Z,0,1, ,2.52563589,-76.41838837,2413.6316,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-76.417598961151711,2.517470278372544,8282,2602A40,2602A,40,790,2,1,2006-10-01T00:00:00.000Z,0,1, ,2.51747028,-76.41759896,2447.0586,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-76.414003966266748,2.513262025230736,8283,2602A41,2602A,41,700,1,1,2006-10-01T00:00:00.000Z,0,1, ,2.51326203,-76.41400397,2502.4131,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-72.486493797253118,7.882216538764961,8284,70100,7010,0,0,2,1,, ,0, ,7.88221654,-72.4864938,321.2,15mts,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-72.48794429706092,7.873352520335124,8285,70101,7010,1,0,1,1,, ,0, ,7.87335252,-72.4879443,374.6,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-72.483287462967397,7.865967970151657,8286,70102,7010,2,0,1,1,, ,0, ,7.86596797,-72.48328746,416.1,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-72.468179532738674,7.843704882833507,8287,70105,7010,5,0,1,1,, ,0, ,7.84370488,-72.46817953,381.5,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-72.463756070176188,7.836237969604946,8288,70106,7010,6,0,2,1,, ,0, ,7.83623797,-72.46375607,387.8,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-72.45629251106287,7.821896047630575,8289,70108,7010,8,0,2,1,, ,0, ,7.82189605,-72.45629251,409.9,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-72.636923722692657,7.570491508801113,8290,550598,5505,98,0,2,2,,5505,0, ,7.57049151,-72.63692372,1036,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-72.620347933611612,7.245211333186348,8291,550539,5505,39,991,1,2,,5505,1, ,7.24521133,-72.62034793,2122.3,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-72.520120895017612,7.803598497977386,8292,5505132,5505,132,0,2,1,,5505,0, ,7.8035985,-72.52012089,0,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-72.521130250155693,7.785392564265867,8293,5505130,5505,130,0,2,1,,5505,0, ,7.78539256,-72.52113025,0,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-72.524740189413748,7.767674374881549,8294,5505128,5505,128,0,2,1,,5505,0, ,7.76767438,-72.52474019,0,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-72.53359678310612,7.752608013800753,8295,5505126,5505,126,0,2,1,,5505,0, ,7.75260801,-72.53359678,0,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-72.547583835947506,7.742064506282025,8296,5505124,5505,124,0,2,1,,5505,0, ,7.74206451,-72.54758384,0,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-72.554627977044561,7.732812864394563,8297,5505122,5505,122,0,2,1,,5505,0, ,7.73281286,-72.55462798,0,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-72.568737064220642,7.723133035736776,8298,5505120,5505,120,0,2,1,,5505,0, ,7.72313304,-72.56873706,0,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-72.578819133335429,7.709126514256236,8299,5505118,5505,118,0,2,1,,5505,0, ,7.70912651,-72.57881913,0,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-72.587275744961033,7.697447907931214,8300,5505116,5505,116,0,2,1,,5505,0, ,7.69744791,-72.58727574,0,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-73.980836811352233,6.387216580660974,8301,620722,6207,22,0,2,1,, ,0, ,6.38721658,-73.98083681,160.7413,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-73.973789341997048,6.371747492009276,8302,620724,6207,24,0,2,1,, ,0, ,6.37174749,-73.97378934,168.0703,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-73.965446724784385,6.355462052914004,8303,620726,6207,26,0,2,1,, ,0, ,6.35546205,-73.96544672,169.0494,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-73.957120603335241,6.339252655988875,8304,620728,6207,28,0,2,1,, ,0, ,6.33925266,-73.9571206,165.7685,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-73.950076677833849,6.322949430627634,8305,620730,6207,30,0,2,1,, ,0, ,6.32294943,-73.95007668,154.5686,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-73.943159521687036,6.310065541758819,8306,620732,6207,32,0,2,1,, ,0, ,6.31006554,-73.94315952,194.7496,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-73.940299097176194,6.296126093651943,8307,620734,6207,34,0,2,1,, ,0, ,6.29612609,-73.9402991,205.6597,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-73.921385147022491,6.276732313941607,8308,620738,6207,38,0,2,1,, ,0, ,6.27673231,-73.92138515,215.1598,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-73.913676203207842,6.274925713737449,8309,620739,6207,39,0,2,1,, ,0, ,6.27492571,-73.9136762,219.1569,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-73.880785202055151,6.259808730906372,8310,620744,6207,44,0,2,1,, ,0, ,6.25980873,-73.8807852,282.6469,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-73.862465411105092,6.236197283009388,8311,620750,6207,50,0,2,1,, ,0, ,6.23619728,-73.86246541,427.8962,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-73.854187019841959,6.230272316394825,8312,620752,6207,52,0,2,1,, ,0, ,6.23027232,-73.85418702,479.3263,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-73.849497841906626,6.223338914442727,8313,620754,6207,54,0,2,1,, ,0, ,6.22333891,-73.84949784,510.0614,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-73.835344018629385,6.220880392166655,8314,620756,6207,56,0,2,1,, ,0, ,6.22088039,-73.83534402,533.4875,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-73.831273427785206,6.224494432870455,8315,620758,6207,58,0,2,1,, ,0, ,6.22449443,-73.83127343,656.4415,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-73.821942589199821,6.218781547439397,8316,620760,6207,60,0,2,1,, ,0, ,6.21878155,-73.82194259,786.6866,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-73.808169977691506,6.218924864310838,8317,62080,6208,0,0,2,1,, ,0, ,6.21892486,-73.80816998,946.5,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-73.797131941214303,6.229929478279974,8318,62082,6208,2,0,2,1,, ,0, ,6.22992948,-73.79713194,1048.4,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-73.789338906105897,6.225512623188924,8319,62084,6208,4,0,2,1,, ,0, ,6.22551262,-73.78933891,1139.8,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-73.782159483218649,6.227560822305801,8320,62085,6208,5,0,2,1,, ,0, ,6.22756082,-73.78215948,1112.1,10-15mt,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-73.762302374780148,6.227101961029234,8321,62088,6208,8,0,2,1,, ,0, ,6.22710196,-73.76230237,1140.3,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-73.751435194276738,6.216822815614495,8322,620810,6208,10,0,2,1,, ,0, ,6.21682282,-73.75143519,1052.1,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-73.747612802555665,6.204455446589638,8323,620812,6208,12,0,2,1,, ,0, ,6.20445545,-73.7476128,1118.9,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-73.738244600342668,6.194969560869573,8324,620814,6208,14,0,2,1,, ,0, ,6.19496956,-73.7382446,1208.9,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-73.726784775195171,6.18737993094664,8325,620816,6208,16,0,2,1,, ,0, ,6.18737993,-73.72678477,1290.7,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-73.716021749857347,6.18017158282667,8326,620818,6208,18,0,2,1,, ,0, ,6.18017158,-73.71602175,1404.9,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-73.706358714279901,6.168618711067327,8327,620820,6208,20,0,2,1,, ,0, ,6.16861871,-73.70635871,1442.7,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-76.634355243704334,3.794802791577911,8328,400171,4001,71,1020,1,1,2005-08-01T00:00:00.000Z,71-4001,1, ,3.79480279,-76.63435524,936.6,10-15mt,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-76.647758033183223,3.766337947113322,8329,400167,4001,67,973,1,1,2005-08-01T00:00:00.000Z,67-4001,1, ,3.76633795,-76.64775803,703,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-76.656455703223756,3.758551066570807,8330,400165,4001,65,976,1,1,2005-08-01T00:00:00.000Z,65-4001,1, ,3.75855107,-76.6564557,653.8,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-76.663721768620164,3.761296933010899,8331,400164,4001,64,900,1,1,2005-08-01T00:00:00.000Z,64-4001,1, ,3.76129693,-76.66372177,646.6,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-76.667013367399406,3.764423328062031,8332,400163,4001,63,501,1,1,2005-08-01T00:00:00.000Z,63-4001,1, ,3.76442333,-76.66701337,637.6,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-76.680037110947538,3.76893049677693,8333,400161,4001,61,885,1,1,2005-08-01T00:00:00.000Z,61-4001,1, ,3.7689305,-76.68003711,694.9,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-76.695317511422587,3.773387483183929,8334,400159,4001,59,978,1,1,2005-08-01T00:00:00.000Z,59-4001,1, ,3.77338748,-76.69531751,589.457,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-76.723265342281579,3.779935132638434,8335,400155,4001,55,1014,1,1,2005-08-01T00:00:00.000Z,55-4001,1, ,3.77993513,-76.72326534,517.8,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-76.759413128004681,3.780218578107558,8336,400150,4001,50,995,1,1,2005-07-01T00:00:00.000Z,50-4001,1, ,3.78021858,-76.75941313,319.5,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-76.763344450335396,3.787571597218688,8337,400149,4001,49,997,1,1,2005-07-01T00:00:00.000Z,49-4001,1, ,3.7875716,-76.76334445,306.2,10-15mt,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-76.77452918888504,3.798998700225842,8338,400147,4001,47,997,1,1,2005-07-01T00:00:00.000Z,47-4001,1, ,3.7989987,-76.77452919,286.8,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-76.77951473271068,3.813475964106342,8339,400145,4001,45,1020,1,1,2005-07-01T00:00:00.000Z,45-4001,1, ,3.81347596,-76.77951473,271.5,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-76.796533031002397,3.847872589034844,8340,400140,4001,40,90,1,1,2005-07-01T00:00:00.000Z,40-4001,1, ,3.84787259,-76.79653303,200.9,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-76.800936169181568,3.855731842343259,8341,400139,4001,39,1016,1,1,2005-07-01T00:00:00.000Z,39-4001,1, ,3.85573184,-76.80093617,195.6,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-76.811772693777627,3.863486225291888,8342,400137,4001,37,758,1,1,2005-07-01T00:00:00.000Z,37-4001,1, ,3.86348623,-76.81177269,180.2,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-76.83450714380038,3.861710444236095,8343,400134,4001,34,990,1,1,2005-07-01T00:00:00.000Z,34-4001,1, ,3.86171044,-76.83450714,141.8,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-76.856384475277977,3.873901007969815,8344,400129,4001,29,1014,1,1,2005-07-01T00:00:00.000Z,29-4001,1, ,3.87390101,-76.85638448,223.3,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-76.870038669068904,3.867945330739907,8345,400127,4001,27,910,1,1,2005-07-01T00:00:00.000Z,27-4001,1, ,3.86794533,-76.87003867,213.7,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-76.883338296918893,3.875185366787832,8346,400125,4001,25,906,1,1,2005-06-01T00:00:00.000Z,25-4001,1, ,3.87518537,-76.8833383,185.4,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-76.89761303612832,3.878970461171955,8347,400123,4001,23,1001,1,1,2005-06-01T00:00:00.000Z,23-4001,1, ,3.87897046,-76.89761304,152,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-76.914022760849321,3.879071377956856,8348,400121,4001,21,1000,1,1,2005-06-01T00:00:00.000Z,21-4001,1, ,3.87907138,-76.91402276,139.8,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-76.931243461252635,3.880437471938386,8349,400119,4001,19,997,1,1,2005-06-01T00:00:00.000Z,19-4001,1, ,3.88043747,-76.93124346,89,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-76.948578680684989,3.881899211078049,8350,400117,4001,17,1261,1,1,2005-06-01T00:00:00.000Z,17-4001,1, ,3.88189921,-76.94857868,72.9,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-76.963056405910962,3.880225717128327,8351,400115,4001,15,1059,1,1,2005-06-01T00:00:00.000Z,15-4001,1, ,3.88022572,-76.96305641,66.29,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-76.969442841879498,3.877648078050507,8352,400114,4001,14,828,1,1,2005-06-01T00:00:00.000Z,14-4001,1, ,3.87764808,-76.96944284,68.7,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-76.977148991933603,3.874048299781428,8353,400113,4001,13,1000,1,1,2005-06-01T00:00:00.000Z,13-4001,1, ,3.8740483,-76.97714899,50.8,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-73.570122299686844,7.538374812698662,8354,451354,4513,54,0,2,1,, ,0, ,7.53837481,-73.5701223,79.6,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-73.574275139380106,7.555294772057632,8355,451356,4513,56,0,2,1,, ,0, ,7.55529477,-73.57427514,75.1,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-73.567459732710603,7.571288424588011,8356,451358,4513,58,0,2,1,, ,0, ,7.57128843,-73.56745973,73.1,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-73.554605305423834,7.584267376852666,8357,451360,4513,60,0,2,1,, ,0, ,7.58426738,-73.5546053,73.4,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-73.543715375085824,7.597961596850489,8358,451362,4513,62,0,2,1,, ,0, ,7.5979616,-73.54371538,71.8,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-73.538134769249666,7.61523095039357,8359,451364,4513,64,0,2,1,, ,1, ,7.61523095,-73.53813477,75.8,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-73.532690994797591,7.632522307686218,8360,451366,4513,66,997,2,1,, ,1, ,7.63252231,-73.53269099,72.7,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-73.528768084291187,7.650007182839742,8361,451368,4513,68,997,2,1,2009-09-01T00:00:00.000Z, ,1, ,7.65000718,-73.52876808,73.8,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-73.523252606313122,7.667172397145311,8362,451370,4513,70,996,2,1,, ,1, ,7.6671724,-73.52325261,71.9,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-73.514814013993785,7.6829363249511,8363,451372,4513,72,996,2,1,, ,1, ,7.68293633,-73.51481401,71.1,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-73.497543874808812,7.687741643843555,8364,451374,4513,74,998,2,1,2009-09-01T00:00:00.000Z, ,1, ,7.68774164,-73.49754388,70.4,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-73.484001321844758,7.699541644907533,8365,451376,4513,76,997,2,1,, ,1, ,7.69954165,-73.48400132,73.2,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-73.474287523368901,7.714640421961243,8366,451378,4513,78,997,2,1,, ,1, ,7.71464042,-73.47428752,77.4,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-73.460536597191535,7.725083568927469,8367,451380,4513,80,996,2,1,, ,1, ,7.72508357,-73.4605366,78.9,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-73.443215136356073,7.73030676582555,8368,451382,4513,82,1000,2,1,2009-09-01T00:00:00.000Z, ,1, ,7.73030677,-73.44321514,84.9,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-73.425918754686705,7.735507852867681,8369,451384,4513,84,1000,2,1,2009-09-01T00:00:00.000Z, ,1, ,7.73550785,-73.42591875,88.2,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-73.40845510760974,7.740730221975224,8370,451386,4513,86,998,2,1,, ,1, ,7.74073022,-73.40845511,100,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-73.400596926676954,7.754025856144559,8371,451388,4513,88,1010,2,1,, ,1, ,7.75402586,-73.40059693,108,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-73.398985271802147,7.771782129596915,8372,451390,4513,90,717,2,1,, ,1, ,7.77178213,-73.39898527,114.6,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-73.552032066919423,7.376342682587733,8373,451335,4513,35,0,1,1,, ,0, ,7.37634268,-73.55203207,103.9,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-73.547399705629203,7.393883442426093,8374,451337,4513,37,0,1,1,, ,0, ,7.39388344,-73.54739971,113.8,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-73.54317154219936,7.411488333256334,8375,451339,4513,39,0,1,1,, ,0, ,7.41148833,-73.54317154,113,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-73.543017216125122,7.429298339206175,8376,451341,4513,41,0,1,1,, ,0, ,7.42929834,-73.54301722,108.7,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-73.544926854756099,7.447359764404726,8377,451343,4513,43,0,1,1,, ,0, ,7.44735976,-73.54492686,86.6,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-73.551821761429949,7.463208840705314,8378,451345,4513,45,0,1,1,, ,0, ,7.46320884,-73.55182176,83.3,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-73.554731106394556,7.480350775042491,8379,451347,4513,47,0,1,1,, ,0, ,7.48035078,-73.55473111,78.9,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-73.554528714164405,7.498012103418477,8380,451349,4513,49,0,1,1,, ,0, ,7.4980121,-73.55452871,77,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-73.555678938613752,7.515647969133857,8381,451351,4513,51,0,1,1,, ,0, ,7.51564797,-73.55567894,76.1,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-72.599708530901196,7.691124316805112,8382,5505114,5505,114,0,2,1,,5505,0, ,7.69112432,-72.59970853,0,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-72.607383604636354,7.677504055977504,8383,5505112,5505,112,0,2,1,,5505,0, ,7.67750406,-72.6073836,0,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-72.610695858378904,7.661976691951765,8384,5505110,5505,110,0,2,1,,5505,0, ,7.66197669,-72.61069586,0,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-72.615789733637968,7.647865769920778,8385,5505108,5505,108,0,2,1,,5505,0, ,7.64786577,-72.61578973,0,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-72.629072257564943,7.622746839437171,8386,5505104,5505,104,0,2,1,,5505,0, ,7.62274684,-72.62907226,0,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
-72.630249268877748,7.604961610676265,8387,5505102,5505,102,0,2,1,,5505,0, ,7.60496161,-72.63024927,0,,IGAC (Contrato 2932/2008),2008-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z
